,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul,24-Aug
21-Jan,0.9408148139501619,0.9491907221978112,0.947026592519873,0.9523868735451728,0.9581454871016063,0.9400297591286492,0.9456608862988315,0.9496862411021983,0.9462940866084779,0.9605149197189001,0.9634827498482702,0.9622840805959709,0.9609136358994121,0.9588712751727357,0.9612259590667406,0.9569957032983732,0.9573875775272808,0.9567488310158461,0.9410818642893831,0.9496110775903533,0.9497306794511177,0.9584611279604278,0.9649963807566774,0.9619937798691903,0.9608152189997617,0.9617147077491293,0.9622424964716121,0.9660380922680207,0.9609776892737268,0.9641281631910149,0.9595921971826898,0.9616625164324974,0.9647340073540481,0.965362054265087,0.9685683102688303,0.9668732409583988,0.9667392180923574,0.9784898882328237,0.984250686810896,0.9757555607755342,0.9731809491176264,0.9774912487206416,0.9890441902151589,0.9924104601716593,1.0,0.9971039974091651,0.9862577402330004,0.9803428663035867,0.974247978167496,0.9660500423490245,0.9668465340457635,0.9473001398607843,0.9286681653024755,0.944645018071245,0.9474607554062344,0.9645612534597154,0.9536253058640438,0.960899612785008,0.9588027400041572,0.9555331006955108,0.959244002875358,0.9584524748617217,0.9511868933532627,0.9511831866470061,0.9451293375303798,0.9436083615522357,0.9591397589370715,0.97127417802667,0.9590838485511614,0.9625833735410747,0.9504270875744238,0.938313901443264,0.9394916562147888,0.9411773808164574,0.9446430735010765,0.9449963528587444,0.9341953016797768,0.9502765387775859,0.950090287689755,0.9649114475628352,0.9389769608339569,0.9259935584028464,0.9138558247070963,0.8892631294742036,0.8737686636598914,0.8710893082279151,0.8711988658744957,0.8601881921539606
21-Feb,0.9537113617078427,0.9603006701883189,0.9586731553574122,0.9621535003273646,0.9675659209195954,0.9515320950254381,0.9544424916247717,0.9584327348870298,0.9557586650538329,0.9677871109459336,0.9704670152678591,0.9709319478564628,0.9677763176085094,0.9670395063263466,0.9694651760456605,0.9670504305557073,0.9670678105363509,0.9645774549357939,0.9502308849467646,0.9581354821747082,0.9591446193729843,0.9663493954691078,0.9734555411309607,0.9712972794689627,0.9691294404893819,0.970057396932138,0.9715026768238247,0.9753306126016201,0.9702706011181659,0.9736859147341046,0.9675028692276713,0.9674541341230203,0.9721824944154382,0.971426785928015,0.9754211891080932,0.9739717545402877,0.9755322755076177,0.9823881575265719,0.9803928660080113,0.9709081926171709,0.9699704159840702,0.9751448802989456,0.9886052304376688,0.991461442023088,0.9971039974091651,1.0,0.9921551557818297,0.9842319914099732,0.9809919947498865,0.9744904922641965,0.9741272428277344,0.9572571151104609,0.9398354175394289,0.9531369064523058,0.95495364555475,0.9719218998674773,0.963207310043777,0.9681802768541808,0.9663056289609425,0.963431414299614,0.9675897080084722,0.9669197519632516,0.9595262377111452,0.9588054517821164,0.952014504044612,0.950075793300722,0.9633971632236464,0.974351685092558,0.9654424409687347,0.9688427784553298,0.9571767726020208,0.9470768722221813,0.9488956783897647,0.9497569972315493,0.9538918098586651,0.9532631240875419,0.9413271069276216,0.9580753180967255,0.9566625091082992,0.9693056544012844,0.9476862597215614,0.9349822152736239,0.921998022191653,0.8981203921444709,0.8831939745516744,0.8796418362522166,0.8797098273564481,0.869061727844439
21-Mar,0.9619508132481325,0.970478582791793,0.9715128264874148,0.9747983943020405,0.9786573184669012,0.9672055489427724,0.968659046860711,0.9713718615045223,0.9696690339866998,0.978354722789032,0.9785270784064308,0.976277819041858,0.9729437409829703,0.9733416042231707,0.9765817846589806,0.9756932817417168,0.9759668933683002,0.9753333305197385,0.9630690110069676,0.9707842138529552,0.969974741013016,0.9706360793541062,0.9785272824310973,0.9761755328224991,0.9727680624466084,0.9720452999063393,0.977420752984083,0.981575233858984,0.976404529043873,0.9830872967148878,0.9769981356585682,0.9757940876533527,0.982859176297362,0.9780278113148012,0.9810589023659984,0.9784072467418891,0.982984756993545,0.9825446626986887,0.9722817487154486,0.9681988738459242,0.9709918254198816,0.973586292351106,0.9863526011062208,0.9823514161717084,0.9862577402330004,0.9921551557818297,1.0,0.9939035138735434,0.9943430111317567,0.9897426770899047,0.9893240562066098,0.9792613323185392,0.9649296864288955,0.9729468148430817,0.9721655273042884,0.9854583135050762,0.9810525745709272,0.9807012782827345,0.9804969367414551,0.9791720967617931,0.982198039860907,0.9816813047137342,0.9760527920802926,0.9775648620921549,0.9705857895290161,0.9687265960092726,0.9749998018256689,0.9818943314288223,0.9766414551970649,0.9776377192152853,0.9682332303167067,0.9613120493041277,0.9649797073287221,0.965522999628053,0.964730598712928,0.968860939494432,0.9543251271089069,0.9681519880025953,0.9619939856936038,0.9691716624520748,0.9579435432110865,0.9453613686177331,0.934129230044519,0.9137157335146626,0.900811287790622,0.8965870089556846,0.900713714420341,0.8951847957880388
21-Apr,0.9425329909407877,0.9530327119460811,0.955693700901627,0.9604867656886398,0.9670014419787377,0.9505212904131517,0.9510338584115691,0.9539515872739917,0.9528682677914214,0.9639633001081626,0.9653197244279106,0.960045894958422,0.9554256598602846,0.9566362659173131,0.961523078607694,0.9611943437608226,0.9623781651426195,0.9602796613632553,0.9428410323232235,0.9548692769490187,0.9529857144687268,0.9512697139892923,0.9625645733666814,0.9566770435211474,0.9531450240545702,0.9527994566934652,0.9605053626335005,0.970878551258625,0.9655772882297049,0.9719693844272613,0.9624185464096437,0.9607091935924135,0.9699963978608144,0.9636477326315905,0.9679604353887354,0.9620311058686445,0.9694445748070768,0.9700896225302656,0.9693528287352623,0.9672593216351465,0.9695640746428489,0.9736551553643531,0.9837356979386421,0.9792578818166322,0.9803428663035867,0.9842319914099732,0.9939035138735434,1.0,0.9957033058485841,0.983789911329067,0.9819076356014534,0.9705613275140113,0.95663468318136,0.9634019127235922,0.9643246110807268,0.9760772862642757,0.9711816298344141,0.9670858107413702,0.9701587688198985,0.9707811240333809,0.97052081750985,0.9715328513212232,0.9658306388380684,0.9702031185259432,0.9666961014079015,0.9656009493373686,0.9704428470020093,0.9776317858199524,0.9718970158621707,0.9671064741256664,0.9616993636222676,0.9555305324196943,0.9581117514228457,0.9593892398659957,0.9574837760977004,0.9614976019470135,0.9502707959669086,0.960207511844154,0.9557061858879335,0.9623866623557281,0.9528785523160533,0.940040820429283,0.9320967600784352,0.9125515499622864,0.9022224345737864,0.8977421782749432,0.902219810920585,0.8952649996646311
21-May,0.9553680479149048,0.9663508397975141,0.9691352495606601,0.9728584605767988,0.9780153461897269,0.9681365324831759,0.9655196467267856,0.9663400701856534,0.9677909444688941,0.9737784615537868,0.9744483571329994,0.9709775761512914,0.9656908236632306,0.9682893527527148,0.9719124944613582,0.972206865278664,0.9744981177875254,0.9713273985447863,0.9565430179184389,0.9689008973910543,0.9679265648975948,0.9650148998934182,0.973220737608742,0.9673990697555216,0.9637303375998417,0.9642295978517127,0.9717883507735249,0.9808344876429576,0.9742371490860994,0.9791727136618364,0.9720826079882555,0.9710194987178602,0.9808045569229402,0.9744145313597787,0.9777223852008577,0.9730831430807972,0.9793964020131215,0.9767074530215027,0.9689939709478402,0.9644709255280199,0.9716601030324539,0.9722937066475232,0.9836760895677819,0.9761653371474932,0.974247978167496,0.9809919947498865,0.9943430111317567,0.9957033058485841,1.0,0.9936844312563011,0.9912929274869648,0.9830250485739702,0.9728064375440866,0.9777790587484392,0.9784047458890037,0.9864375446024342,0.98444888284726,0.9799565650165923,0.9832971106295004,0.9834432525232794,0.9838050605254794,0.9846480208679748,0.9790421226029656,0.9804955885860288,0.9783112201217088,0.977294844203981,0.9801947260211811,0.9843116991936548,0.9815803584987385,0.9787314666116932,0.9750706788422546,0.9700672687429147,0.9731669372432316,0.9724904926374817,0.9681428547065191,0.9728590555964765,0.9620443970659515,0.9717754717484092,0.9655997680720577,0.9704363965810228,0.9643553473066788,0.954715706502958,0.9475316337181452,0.929198249647664,0.9211473816080851,0.9161474799524619,0.9184440330380083,0.9116666158241722
21-Jun,0.9586289285763081,0.971028387118652,0.9739585702338679,0.9780101485858078,0.9810210485813585,0.9790328460609774,0.9771197598560306,0.976145052975722,0.9777597801913686,0.9796379635607271,0.9785286614398773,0.9747850687242084,0.9692784059037142,0.9723014292835968,0.9755993569264143,0.9750089903871978,0.9791443764135086,0.9772336417862258,0.9650544599388693,0.9778044204010543,0.9770186137962338,0.9736170725914052,0.9766085465145542,0.9720490534842188,0.9669547157528634,0.9676091172323821,0.9746534140461909,0.9786072020646219,0.9697127686407278,0.9754102486431303,0.9745269865865912,0.9752462791176904,0.9857009948412562,0.9788385955152353,0.9801049962984231,0.9767391581698075,0.9811945599913338,0.9763974968905789,0.9680610809926965,0.965821026444295,0.9753407864055955,0.9727570882528379,0.9808675187133576,0.9707996994660371,0.9660500423490245,0.9744904922641965,0.9897426770899047,0.983789911329067,0.9936844312563011,1.0,0.9978725673369016,0.99420204300296,0.986808836917305,0.9906266604439903,0.9906722618823643,0.9935493090614876,0.9929954805810809,0.9889552293424586,0.9923545127059682,0.9933456072198572,0.9927796126110683,0.993535933207255,0.9896297435128067,0.989284936447526,0.9870414489156341,0.9854146021191986,0.9862665877756942,0.986778657345618,0.9862685421882985,0.9841919322607858,0.9813793592992107,0.9787893141581451,0.9826745816779933,0.9815780121896672,0.9756038926988925,0.9821776870600035,0.9707327716558848,0.9794205565611376,0.9712220922571025,0.971700134410912,0.9694657005401767,0.9630365027936766,0.9562360573942694,0.9425811141984102,0.9348456605575518,0.9303309333262259,0.9332301739324205,0.9304683660411808
21-Jul,0.9591086235602909,0.9711581155803882,0.9741235359364064,0.9787604691883022,0.9808233100825118,0.9791945989741628,0.9799305675775266,0.9787110812075407,0.9796110637734164,0.9815735116761031,0.9801839822145428,0.975352170223675,0.9708870177067068,0.9728536099702808,0.976348926224206,0.9747415439399322,0.9796774405132228,0.9793679790745998,0.9693390183822876,0.9805009744404224,0.9788010297073307,0.9754676289191804,0.9781250975781912,0.9737824689463475,0.9686458306206106,0.9685521717533502,0.9752075950645844,0.9769877806912467,0.9690476737583601,0.9761868075236119,0.9768623976895278,0.9783385944053915,0.9870546832661882,0.9802607646763619,0.9813479458749538,0.9778367482930427,0.9815016525648607,0.9766156129753267,0.9688512261183431,0.967050223097794,0.9764400040243917,0.9726635697228617,0.9799471263917227,0.9704662533199383,0.9668465340457635,0.9741272428277344,0.9893240562066098,0.9819076356014534,0.9912929274869648,0.9978725673369016,1.0,0.9954135553149132,0.9872684469119761,0.9917076907032445,0.9911737855919797,0.99390824106183,0.9930537019710404,0.9908205056427444,0.9926521612793543,0.9930013138198724,0.9926354538235189,0.99362206070742,0.9906036419745169,0.99106138397023,0.9875291500091105,0.9856681903515874,0.9864776749813317,0.9871724884476503,0.985541662157225,0.9847329528664178,0.9803507063453138,0.977123423445626,0.9802937273077843,0.9803357828326438,0.9750623490500897,0.9826591155434872,0.9690975594497101,0.9781108504999344,0.9685058747099935,0.9690616039373701,0.9657095125011859,0.9587096247987213,0.9508151092497805,0.9374125385126552,0.9282815446344743,0.9244482747631572,0.929665152894899,0.928761519644965
21-Aug,0.9543069435126886,0.9659470486845951,0.9716445574246129,0.9761811472260734,0.9764140249497185,0.9781750675901311,0.9801874504066351,0.979070975396283,0.9792920350399774,0.9781724796871057,0.9742517215623104,0.9674653670235492,0.9628246205194978,0.9655247452118776,0.9691975670406742,0.9679146451469717,0.9735157342856584,0.9750467266844116,0.9688450598790503,0.9779599521467652,0.9772331414849511,0.9701780687174887,0.9714094054431166,0.9673991364899506,0.9609107720371607,0.9593974376812605,0.96827782748877,0.9666042747330102,0.9583351753438951,0.9678619715960665,0.9732195888239226,0.9729573297080893,0.9819751722525216,0.9742123736599108,0.9739920505779056,0.9704892364357771,0.9753102300588927,0.9633544543165334,0.9513238737555857,0.9531776296759386,0.9635185993520167,0.9578108407847643,0.9644005156589092,0.9525193291093256,0.9473001398607843,0.9572571151104609,0.9792613323185392,0.9705613275140113,0.9830250485739702,0.99420204300296,0.9954135553149132,1.0,0.9938596907017925,0.9947495235340851,0.9923463178857247,0.9920857709347062,0.9941581450135509,0.9889987150031031,0.9914717655301899,0.9936249161885251,0.9923399624548538,0.9928191293529828,0.9925164013873135,0.9939612474086381,0.9895851780187016,0.9879275889995397,0.9828806942707866,0.9810243850042233,0.981483629223533,0.9801489609357428,0.9771847454632185,0.9771360055608148,0.9805549082091124,0.9803655793609604,0.9739203444350705,0.983833479470461,0.9673883135702382,0.9748391101171477,0.961343398052115,0.9581443529086259,0.9606889239058677,0.9546156725370121,0.9464991843685827,0.9360226663893046,0.9276984952677313,0.9224835171072031,0.9306639652579347,0.9344112131816431
21-Sep,0.9416322322744843,0.9548320648924904,0.9624867106385194,0.9658975171884702,0.9654963593088604,0.9706710147691805,0.9705039278893054,0.9689527908309324,0.9714822594704334,0.9666824724847066,0.9637642974111679,0.9567124821536719,0.95011318127203,0.9542068278838547,0.9585948067924711,0.9579171686338532,0.9657644047417622,0.9658094441304063,0.9600790384427573,0.9729126645337252,0.9716806176194148,0.9622102000193973,0.9624580728458779,0.9567246911253812,0.9484691323658759,0.9477979476987133,0.9565305130785896,0.9572949846734158,0.9489674501928599,0.9574814755146237,0.964529718909339,0.9628413275333714,0.9750819570747757,0.9654417976284828,0.9655785889188185,0.9603035965733648,0.9662254499277143,0.9496089819724189,0.9415345117225364,0.9425180725854894,0.9561289398345937,0.9494439011728256,0.9548945696992772,0.940303922666187,0.9286681653024755,0.9398354175394289,0.9649296864288955,0.95663468318136,0.9728064375440866,0.986808836917305,0.9872684469119761,0.9938596907017925,1.0,0.9961358133198656,0.9945638528673613,0.9894181115703957,0.9927412508538336,0.9827158297082084,0.987709608399229,0.990533544711446,0.9868889391187362,0.9891634417251979,0.9908163572740847,0.9909640561011956,0.9917061632496255,0.9909290324230272,0.9841671102964393,0.9772320868199911,0.9819865255216135,0.976007889745188,0.9778997733423149,0.9803494748470069,0.9829625389582408,0.982368355672534,0.9738862479456,0.9843362125045346,0.9720122410929568,0.9749894491255086,0.9609196249737333,0.9543494333174792,0.9634051193815981,0.9599802814112106,0.9547215970939962,0.9477716223480971,0.9398570273551535,0.9361529559364741,0.9432301429963743,0.9460077309626553
21-Oct,0.9482612366940404,0.9621692063560489,0.9688274980869831,0.9727079330832739,0.9725016470588198,0.9759263966780936,0.9775038377534495,0.975162007491948,0.9778058790863964,0.9740039155810296,0.9723519724275121,0.965213839978426,0.960324098257882,0.9633871474411797,0.9664758013927579,0.9642607316396357,0.97232198147901,0.9727322493115426,0.9680641940323379,0.9806614585634996,0.9794267513878935,0.972067386114174,0.9716139280409644,0.9654906546852066,0.9582135993904501,0.9585640335755338,0.965537660888201,0.9649433440928559,0.9568246618248843,0.9642425218053658,0.9716287536758472,0.9728543824550435,0.9827461515276823,0.9758468602506997,0.9760436961113329,0.9715707078458481,0.9746276184285532,0.9626920795600863,0.9577628948939897,0.9583005044068507,0.9696074945687648,0.9625402492440989,0.9672183452075759,0.9542328134661985,0.944645018071245,0.9531369064523058,0.9729468148430817,0.9634019127235922,0.9777790587484392,0.9906266604439903,0.9917076907032445,0.9947495235340851,0.9961358133198656,1.0,0.9982426841134666,0.9942329441177248,0.9950963508258991,0.9894962565506167,0.9933008852238411,0.9944526665825989,0.9917378516668557,0.9941128109683072,0.9941203451450032,0.9936895403066301,0.9941315224539256,0.9930471486418432,0.9909941267235951,0.9863692004655112,0.9872334765874481,0.9853301403926762,0.9841205041468635,0.983224171327088,0.9860615178024956,0.9858831548726089,0.9780758182452736,0.9877873247695833,0.9754063729103977,0.9800262114653234,0.9687296701803825,0.9648726131257209,0.9674203977703331,0.9647748271768898,0.9587563724887992,0.9493301493700097,0.9413730217340059,0.9386089187179023,0.9438482732776567,0.9451063782005442
21-Nov,0.944285789794268,0.9589514362179204,0.9647611941980908,0.9689745495152329,0.9702816111915746,0.9734802069231256,0.9735244743125935,0.9708287805862309,0.9737942274600869,0.9698418841869298,0.9688891617216313,0.962591861820491,0.9559928176580657,0.9596954470742013,0.9634998431700071,0.9608667434667044,0.9702159211040107,0.9692054373444456,0.9617291501385186,0.9770164584157719,0.9758759489361614,0.9695685376284581,0.9691794931729272,0.9620525035678813,0.9543342697339925,0.9553338792554732,0.9622586489779811,0.963728304546895,0.9554254115807689,0.9612318562703843,0.9673437668924731,0.969170383327883,0.9806430274973056,0.9734221127797875,0.9747778045012983,0.9693689367939562,0.9725318731829392,0.96258875120819,0.9640433918627349,0.9631789373202281,0.9745373030689947,0.9679682448701523,0.9711705078398415,0.9595469772326105,0.9474607554062344,0.95495364555475,0.9721655273042884,0.9643246110807268,0.9784047458890037,0.9906722618823643,0.9911737855919797,0.9923463178857247,0.9945638528673613,0.9982426841134666,1.0,0.9944918347616702,0.9943178465467974,0.9877176123498353,0.9926899365659925,0.9940458799286709,0.9904844177113334,0.9935472553672992,0.9930508864627642,0.991966345664011,0.9950660313495431,0.9942967217017776,0.9936257742753988,0.989203157162502,0.9903372225367689,0.9861812465652723,0.9869097864956656,0.9864186038679923,0.9883388578556604,0.9880245756548307,0.9802098898612019,0.9886747850510202,0.9799255761399247,0.9830416569869713,0.973864947374215,0.9704424298050922,0.972697474169997,0.9709096610820743,0.9662508901295309,0.9572516325569511,0.9503744285707995,0.9482960159918686,0.9517066599384538,0.9500028550279193
21-Dec,0.9641880103640766,0.974976128797622,0.9790929786314064,0.981173837332424,0.982379091626974,0.9804682333464159,0.9814248743108513,0.9815884331895541,0.9829988115161594,0.9826261742756368,0.9820014413802024,0.9791686076388092,0.9735312112265838,0.9757728678248235,0.9792507259024443,0.9774475520400834,0.9827734467599853,0.982795991411309,0.974025815710262,0.9845295941236843,0.9834675158199352,0.9804053937266969,0.9832379712453946,0.978952220656479,0.9740720441035484,0.973626196786087,0.9788429823450865,0.9796855500791389,0.9733311739692851,0.9799393161269767,0.9820028861718643,0.9813148931196728,0.9898785019995201,0.984000588538681,0.9855352514451428,0.9831062793002013,0.9862759407512027,0.9777601170590884,0.9676281747770801,0.9618596170070418,0.9705276034433002,0.9663982075146321,0.9765740455691005,0.9693198183506598,0.9645612534597154,0.9719218998674773,0.9854583135050762,0.9760772862642757,0.9864375446024342,0.9935493090614876,0.99390824106183,0.9920857709347062,0.9894181115703957,0.9942329441177248,0.9944918347616702,1.0,0.9980949583446304,0.9948776637248178,0.996793192534827,0.9958853354237138,0.9959340464714237,0.9974678790766203,0.9961250301410458,0.9945443545720939,0.9927318864057343,0.9910467697965074,0.9929882652760177,0.9929277845204652,0.9919709664553324,0.9919930418881717,0.987386926373973,0.983097867741978,0.9850257418350606,0.9850077117996239,0.9805752822981924,0.9865353814515799,0.9753298488287354,0.9835405864560648,0.9745282506948141,0.9762575084644858,0.9732719644313788,0.966964193890606,0.9582703010953677,0.9431214497995678,0.9325428595028714,0.9291225854402453,0.9318342744275703,0.9270598975377083
22-Jan,0.9654165960152301,0.9758070157266867,0.9804247296660612,0.9824271155028231,0.9829570070873549,0.9837288380977209,0.983337438091347,0.982495946174541,0.9848753104717316,0.9823941911043604,0.9806646241780607,0.9785183245322191,0.9730405910284002,0.9760617219854282,0.9790851534310747,0.9781786843810429,0.9832395416000561,0.9827903261119029,0.9754268658229532,0.985540614528353,0.9847571370512538,0.9799029049719703,0.9822085186951303,0.9781973040633201,0.972935573163964,0.9725704029492902,0.9785052443552221,0.9789251667184413,0.9723606764989908,0.9790829260611081,0.9819836794524242,0.9806544268859688,0.9894427634668517,0.9825342890067416,0.983525510790151,0.9815737089045804,0.9854949220362692,0.974842854530586,0.9581152667144884,0.9516581809319464,0.963141024336096,0.9573579463193084,0.9682243051082908,0.9587412152348438,0.9536253058640438,0.963207310043777,0.9810525745709272,0.9711816298344141,0.98444888284726,0.9929954805810809,0.9930537019710404,0.9941581450135509,0.9927412508538336,0.9950963508258991,0.9943178465467974,0.9980949583446304,1.0,0.9951828839334348,0.9973032329114349,0.9968666131385745,0.9970048647567515,0.9979276437475988,0.9969158115322834,0.994769878314225,0.9926339926656752,0.9911816372895766,0.9903334151670221,0.9888798270610766,0.989431341499758,0.9899719166564301,0.9866620358055487,0.9839033953197852,0.9863169770214137,0.9850242774884159,0.9786774409788671,0.9862346948122355,0.9734757937358591,0.9814350781235144,0.9701784657228042,0.9706300920054192,0.9708007118822835,0.9651023417407028,0.9568394582655474,0.9422883326001589,0.9331234416171742,0.9288068526298746,0.9317581987423623,0.9287369210970281
22-Feb,0.9745046965230971,0.984271527747135,0.986674789024498,0.989833846394866,0.9889235450305316,0.9878837203923228,0.9901865897561335,0.989323526724495,0.9913377328753719,0.9910345799706484,0.9894808940126455,0.9874820816396077,0.9856015458146005,0.9865386920922374,0.9877277064512685,0.9850186349327724,0.988654326938159,0.9910279452908938,0.9848668365933396,0.9910091687538775,0.9897702292326807,0.9886297662350202,0.9886358259463324,0.9859796849470228,0.9841071213998323,0.9830007385464375,0.9869442844298703,0.9829552804559675,0.9769295086794237,0.9831332323086628,0.9883978349712819,0.9904677464053584,0.9929855859958902,0.9899059852980348,0.9883351761353564,0.9901322555371809,0.9901620844410435,0.9847005578690516,0.9595989100409906,0.9512990693652383,0.9621372848821398,0.9534192873812131,0.9670757351913157,0.9588764300643519,0.960899612785008,0.9681802768541808,0.9807012782827345,0.9670858107413702,0.9799565650165923,0.9889552293424586,0.9908205056427444,0.9889987150031031,0.9827158297082084,0.9894962565506167,0.9877176123498353,0.9948776637248178,0.9951828839334348,1.0,0.9980717990169815,0.9946957534863233,0.9975687376664171,0.9964870295825464,0.9940329679964621,0.9903431743187195,0.9844208987698431,0.9825030574799722,0.9853355312016063,0.9863663622305732,0.9823939828721647,0.9898009138601576,0.9806391293715162,0.9729006589528036,0.9756434486746082,0.973940360333054,0.9682330123852401,0.9762484947358667,0.9597510835877038,0.9724823989363244,0.9602233364644751,0.9667817235431843,0.9578330613019416,0.9518791088320919,0.9415889345528216,0.9227861855221916,0.9119425516069368,0.907964054881784,0.9096077105580919,0.9067264116946885
22-Mar,0.9681254557665026,0.9792454758926271,0.982761788831963,0.9861217043983853,0.9859355609172066,0.9853648599712628,0.9864184624748266,0.9846993835355939,0.9878553563233248,0.9871886192453386,0.9862075375806459,0.9830930179617424,0.9799884521752162,0.9818731809027358,0.9838791025522249,0.9817845802759747,0.9862988054756558,0.9869202918386103,0.9789047770172283,0.9883067972336167,0.987450574784792,0.9847751817020722,0.9850149654702353,0.9808566851746084,0.9778123997707985,0.9779667666048019,0.982776447776821,0.9817260431116678,0.974074664914969,0.9798505202109097,0.9843191836907264,0.9858936982711319,0.9911589345843089,0.9869240960292297,0.9858454080412387,0.9859962974750718,0.9871828335292162,0.9803869448387177,0.9628757177684388,0.9553480012390422,0.9673560822516513,0.9588746609777653,0.9700804772813824,0.9609727348243836,0.9588027400041572,0.9663056289609425,0.9804969367414551,0.9701587688198985,0.9832971106295004,0.9923545127059682,0.9926521612793543,0.9914717655301899,0.987709608399229,0.9933008852238411,0.9926899365659925,0.996793192534827,0.9973032329114349,0.9980717990169815,1.0,0.998180150059236,0.9987303001130466,0.9987910098194578,0.9967219558639722,0.9935343710844153,0.9906563718252165,0.9890392138905544,0.9907849807896779,0.9901484432900937,0.9878347413077485,0.992038290778025,0.9867673335638796,0.9808512677087182,0.9835215260506264,0.9816915431106251,0.9751116723001781,0.9829852562343598,0.9692745413610081,0.979023838154292,0.9682309471240469,0.972220223495691,0.9668024251067986,0.9623430241897486,0.9544152033182813,0.9378192283760707,0.9288970761482597,0.9242867441193897,0.9254053379389796,0.9219246420866741
22-Apr,0.9599211873643853,0.9716000031969586,0.9758314099929378,0.9804752874811802,0.9811811016651555,0.9796818183825345,0.9808408607411139,0.9789034470330336,0.981873546464409,0.9821866125421067,0.9808777335294235,0.9759773424846987,0.9723045102774441,0.9745168469361843,0.9771622644572339,0.9752368353816926,0.9803473438680375,0.9807156990522158,0.970600399344555,0.9822037849264836,0.9818204152433191,0.9780970200135691,0.9787498997624897,0.9735533964000959,0.9694038627544791,0.9700270962663428,0.9759204970716178,0.9759178442673497,0.9673566553010523,0.9732117884907603,0.977780714899363,0.9788408109551008,0.9860308602224869,0.9803346878439518,0.9794473814946965,0.9787017723120868,0.9812568903665432,0.9732755715817293,0.9626297159364949,0.9566257201155017,0.9683733969844519,0.9608047004090954,0.9691841372272988,0.9605714710640663,0.9555331006955108,0.963431414299614,0.9791720967617931,0.9707811240333809,0.9834432525232794,0.9933456072198572,0.9930013138198724,0.9936249161885251,0.990533544711446,0.9944526665825989,0.9940458799286709,0.9958853354237138,0.9968666131385745,0.9946957534863233,0.998180150059236,1.0,0.9977110907510324,0.9980948617827357,0.9965198090845848,0.9944532199027245,0.9926791272575417,0.9915274845642426,0.9911300595598015,0.990227815653322,0.9887249804057439,0.9894461182624957,0.9867912404037696,0.9829565438338885,0.9861251504666733,0.9843246858799285,0.9775246831719141,0.9861998638354773,0.9724576358755745,0.9801079241276712,0.9690089173002349,0.9716049816494349,0.9682798818840561,0.9643269890239223,0.9577321318248566,0.9433598946577662,0.9352062194039271,0.9296992990783828,0.931849062027781,0.93011437719217
22-May,0.9715143437864595,0.9814319466005128,0.9844897840978025,0.9878035328698368,0.9878312140797616,0.9867268892036132,0.9877171118511051,0.9866917127766416,0.9893249455319851,0.9886007585802036,0.987004034796732,0.9847890317431545,0.9817882833940539,0.9839632358934762,0.9855903334215786,0.983976758416999,0.9878097671658299,0.9880485966833527,0.9801404171035499,0.988323139174031,0.9884899746792528,0.9859842764814435,0.9869326876685169,0.9834985594698769,0.9804045474251206,0.9803404713003402,0.9852575599812525,0.9833725316082575,0.9761573547621034,0.9816934344646088,0.9860665872553791,0.9870895710089141,0.9923372125484369,0.9881493564467834,0.987063983661265,0.9876140456655907,0.9891920513393134,0.9816513188169059,0.9608201642838109,0.953063702640299,0.9643891880525243,0.9564466530916107,0.9689654976406717,0.9605156612059169,0.959244002875358,0.9675897080084722,0.982198039860907,0.97052081750985,0.9838050605254794,0.9927796126110683,0.9926354538235189,0.9923399624548538,0.9868889391187362,0.9917378516668557,0.9904844177113334,0.9959340464714237,0.9970048647567515,0.9975687376664171,0.9987303001130466,0.9977110907510324,1.0,0.9986832857174521,0.996623510385583,0.9935054654663878,0.9892735024000149,0.9880045162563889,0.9887861270237378,0.989058439095626,0.9872568570584035,0.9918528963781867,0.9864610591202037,0.9811397695989726,0.9842186601852356,0.9820002906121714,0.9767112817085006,0.9833719819410633,0.9690825402275766,0.9802258766276102,0.9684141170053409,0.9727722921009417,0.9671949894277376,0.9618865820483187,0.9530553561363574,0.9356922614157535,0.9262925953091337,0.920746435961044,0.9222935436182039,0.9196744601502347
